0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:27 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 2143794
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:31 +0900] "GET /semi_about30s/BoardPost.jsp HTTP/1.1" 200 2741
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:36 +0900] "GET /semi_about30s/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:36 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:37 +0900] "GET /semi_about30s/login.jsp HTTP/1.1" 200 1088
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:42 +0900] "POST /semi_about30s/LoginLogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:42 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807869
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:44 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 2143794
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:57:45 +0900] "GET /semi_about30s/BoardPost.jsp HTTP/1.1" 200 2741
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:10 +0900] "POST /semi_about30s/BoardPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:10 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 2219712
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:19 +0900] "GET /semi_about30s/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:20 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:21 +0900] "GET /semi_about30s/login.jsp HTTP/1.1" 200 1088
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:27 +0900] "POST /semi_about30s/LoginLogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:27 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807869
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:29 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 2219712
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:58:30 +0900] "GET /semi_about30s/BoardPost.jsp HTTP/1.1" 200 2741
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:59:22 +0900] "POST /semi_about30s/BoardPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:59:22 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:09:59:42 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:00:04 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:00:05 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:00:06 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:00:06 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:00:07 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:00:12 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:07:30 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 3226
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:07:33 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 3226
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:07:33 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 200 3892
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:07:33 +0900] "GET /semi_about30s/img/goToMain.jpg HTTP/1.1" 200 27256
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:07:33 +0900] "GET /semi_about30s/img/gajidori.png HTTP/1.1" 200 83416
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:07:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:08:44 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:26 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:26 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 3762
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:26 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:30 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:45 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:45 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 4319
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:45 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:09:48 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:04 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:04 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 4890
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:04 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:06 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:25 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:25 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 5418
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:25 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:27 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:43 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:43 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 5959
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:10:48 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:04 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:04 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 6480
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:04 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:07 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:18 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:18 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 7019
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:22 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:34 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:34 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 7562
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:34 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:36 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:52 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:52 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 8134
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:11:55 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:08 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:08 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 8681
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:08 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:09 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:22 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:22 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 9250
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:27 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:35 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:35 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 9786
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:42 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:48 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:48 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 10316
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:48 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:12:53 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:13:04 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:13:04 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 10871
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:13:09 +0900] "GET /semi_about30s/reviewPost.jsp HTTP/1.1" 200 2973
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:13:21 +0900] "POST /semi_about30s/ReviewPostServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:13:21 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11383
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:14:50 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9251
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:14:52 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11383
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:14:52 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:14:52 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171197
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:14:55 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 668022
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:14:59 +0900] "GET /semi_about30s/productRetrieve.jsp?page=2 HTTP/1.1" 200 2276512
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:15:01 +0900] "GET /semi_about30s/productRetrieve.jsp?page=5 HTTP/1.1" 200 4488869
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:15:15 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807869
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:15:24 +0900] "GET /semi_about30s/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:15:24 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:07 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:11 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:12 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:13 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:13 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:14 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:18 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:22 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:26 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:29 +0900] "GET /semi_about30s/productRetrieve.jsp?page=5 HTTP/1.1" 200 4488833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:31 +0900] "GET /semi_about30s/productRetrieve.jsp?page=3 HTTP/1.1" 200 4498680
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:34 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:38 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:19:58 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:20:00 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:20:00 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:20:01 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:22 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:22 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:24 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:29 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:36 +0900] "GET /semi_about30s/productRetrieve.jsp?page=5 HTTP/1.1" 200 4488833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:38 +0900] "GET /semi_about30s/productRetrieve.jsp?page=3 HTTP/1.1" 200 4498680
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:39 +0900] "GET /semi_about30s/productRetrieve.jsp?page=2 HTTP/1.1" 200 2276476
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:41 +0900] "GET /semi_about30s/productRetrieve.jsp?page=1 HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:47 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:49 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:51 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:21:56 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:32 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:38 +0900] "GET /semi_about30s/css/product-styles.css HTTP/1.1" 200 5364
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:38 +0900] "GET /semi_about30s/img/gajidori.png HTTP/1.1" 200 83416
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:38 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:47 +0900] "GET /semi_about30s/css/product-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:47 +0900] "GET /semi_about30s/productRetrieve.jsp?page=3 HTTP/1.1" 200 4498680
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:57 +0900] "GET /semi_about30s/css/product-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:22:57 +0900] "GET /semi_about30s/productRetrieve.jsp?page=3 HTTP/1.1" 200 4498680
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:00 +0900] "GET /semi_about30s/css/product-styles.css HTTP/1.1" 200 5364
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:00 +0900] "GET /semi_about30s/img/gajidori.png HTTP/1.1" 200 83416
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:00 +0900] "GET /semi_about30s/productRetrieve.jsp?page=3 HTTP/1.1" 200 4498680
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:00 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:02 +0900] "GET /semi_about30s/productRetrieve.jsp?page=5 HTTP/1.1" 200 4488833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:04 +0900] "GET /semi_about30s/css/product-styles.css HTTP/1.1" 200 5364
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:04 +0900] "GET /semi_about30s/productRetrieve.jsp?page=3 HTTP/1.1" 200 4498680
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:05 +0900] "GET /semi_about30s/css/product-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:10:23:05 +0900] "GET /semi_about30s/productRetrieve.jsp?page=2 HTTP/1.1" 200 2276476
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:52:36 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:52:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:52:46 +0900] "GET /semi_about30s/register.jsp HTTP/1.1" 200 3822
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:52:52 +0900] "GET /semi_about30s/login.jsp HTTP/1.1" 200 1088
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:52:55 +0900] "GET /semi_about30s/register.jsp HTTP/1.1" 200 3822
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:09 +0900] "GET /semi_about30s/css/product-styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:09 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:31 +0900] "GET /semi_about30s/productRetrieve.jsp?page=5 HTTP/1.1" 200 4488833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:42 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:43 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:43 +0900] "GET /semi_about30s/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:44 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:45 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:45 +0900] "GET /semi_about30s/deleteAccount.jsp HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:53:54 +0900] "GET /semi_about30s/productRetrieve.jsp?page=5 HTTP/1.1" 200 4488833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:54:38 +0900] "GET /semi_about30s/productRetrieve.jsp?page=5 HTTP/1.1" 200 4488833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:54:55 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:06 +0900] "POST /semi_about30s/searchedList.jsp HTTP/1.1" 200 113645
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:06 +0900] "GET /semi_about30s/css/searchedList.css HTTP/1.1" 200 3804
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:09 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:11 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:12 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:19 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:24 +0900] "GET /semi_about30s/productRetrieve.jsp HTTP/1.1" 200 667986
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:26 +0900] "GET /semi_about30s/productRegister.jsp HTTP/1.1" 200 3219
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:27 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:30 +0900] "GET /semi_about30s/productDetail.jsp?productNo=24 HTTP/1.1" 200 1273005
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:36 +0900] "GET /semi_about30s/productDetail.jsp?productNo=24 HTTP/1.1" 200 1273005
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:37 +0900] "GET /semi_about30s/productDetail.jsp?productNo=24 HTTP/1.1" 200 1273005
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:55:39 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:41 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:43 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:43 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:45 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:45 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:46 +0900] "GET /semi_about30s/BoardList.jsp HTTP/1.1" 200 3171161
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:47 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:56:47 +0900] "GET /semi_about30s/QnAList.jsp HTTP/1.1" 200 9215
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:05 +0900] "GET /semi_about30s/QnADetail.jsp?qnaNo=1 HTTP/1.1" 200 2840
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:05 +0900] "GET /semi_about30s/css/QnAStyles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:07 +0900] "GET /semi_about30s/QnADetail.jsp?qnaNo=2 HTTP/1.1" 200 2819
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:11 +0900] "GET /semi_about30s/QnADetail.jsp?qnaNo=4 HTTP/1.1" 200 2788
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:18 +0900] "GET /semi_about30s/QnADetail.jsp?qnaNo=10 HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:22 +0900] "GET /semi_about30s/mainpage.jsp HTTP/1.1" 200 15807833
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:33 +0900] "GET /semi_about30s/reviewList.jsp HTTP/1.1" 200 11360
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:46 +0900] "GET /semi_about30s/reviewDetail.jsp?REVIEW_NO=16 HTTP/1.1" 200 2691
0:0:0:0:0:0:0:1 - - [20/Nov/2023:11:57:46 +0900] "GET /semi_about30s/css/reviewDetail.css HTTP/1.1" 200 4515
